Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Haiti,HTI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.02129198833929,-0.974737113523176,-0.0454395053176881,0.398402974127237,1.12394427912376,0.326678559605597,-2.98683711868885,-4.49816442182016,-2.92695804339543,-2.7846808475344,-2.99212843762332,-5.26984833324718
Honduras,HND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,17.7981216590449,6.65751932854472,1.88202222037501,1.96051068302054,2.92107278326836,1.96196872528638,0.71936151617345,-10.5484174868395,10.7029903655951,2.41184551052402,1.8148973269289,1.82401839948827
"Hong Kong SAR, China",HKG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.49742370976298,6.7184512388573,1.51995547711607,1.54454440525488,3.00148096033243,2.0272229246582,-2.39668495991923,-6.20876017979512,7.42950941492767,-2.80533347557801,0.621382102439426,2.66847024053622
Hungary,HUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.49449922845264,4.68094650632939,4.03310873929586,2.83749039789862,4.47743568209606,5.82146361803679,5.2087641343076,-4.09730738033811,7.66253175353751,4.43277115645731,-0.683845867847779,0.8768874226772
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.385665647091926,3.47861640541853,2.69299664107407,4.75387973177391,1.08598544714937,1.89500633642427,-1.06147502015334,-8.14886569197427,3.47038534143127,6.11928417467047,4.18792511132344,-1.18666721611689
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.22351634312818,1.90763005816579,6.71566734640226,6.97394690929247,5.561185034605,5.29211971914722,2.79675759965889,-6.69047102833747,8.79093447676263,6.76238601727897,8.23053143349361,5.55042158511394
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.31384899911562,3.4278636272189,3.70583428895539,3.91054275495577,4.00109865179923,4.15930013909383,4.0413041818536,-2.89423403981894,2.97476192227879,4.52447576618876,4.16753001019646,4.1790017564892
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,10.3353954087594,4.29451656429561,-2.75798228082138,7.26636493161325,1.55521443456146,-4.96761764341849,-3.40863263146464,3.64198271829557,3.26912440288719,3.10702656058911,4.07166849975252,2.57740906823993
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,55.872942314425,13.0301611362924,-0.153622231589026,11.0984155585203,-3.98546687274897,0.267762550620816,3.14043943264693,-13.9675322686437,-0.74745630947109,5.51097802061808,-1.72015237086252,-3.6151190083088
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.37500652483381,7.95480656981979,23.4520270725761,-0.0687294094505688,8.63259519638329,6.13694267880518,3.31840085150145,5.80801946810749,14.6467292457005,5.40228269492256,-4.34749825420604,0.997438539135004
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.48469388635746,4.09055253299996,-0.0295616197691402,7.11503908245226,2.66187031478451,1.97434466746698,0.0733713448695283,-8.952853097019,3.78598283934312,-4.19501000433891,..,..
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.04507939070038,5.75056411535006,0.231915657737829,2.4319477135746,2.34341452190721,2.01931484013397,1.74945844686911,-3.73449084409626,7.56395048301559,4.19414564339442,-1.18723021329285,-0.396212603094554
